c_date,option_symbol,dte,stocks_id,expiration_date,call_put,price_strike,price_open,price_high,price_low,price,volume,openinterest,iv,delta,preiv,gamma,theta,vega,rho,Ask,Bid,underlying_price,calc_OTM,option_id
2024-10-04 00:00:00.0,UCG 241220C00000210000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,21.0,0.0,0.0,0.0,17.9491,0,0,0.684622,0.98368,-1.0,0.003342,-0.005015,0.007244,0.042324,18.4,17.4,38.82,-45.9,
2024-10-04 00:00:00.0,UCG 241220C00000220000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,22.0,0.0,0.0,0.0,16.9489,0,4,0.656825,0.98027,-1.0,0.004095,-0.005504,0.008516,0.044102,17.45,16.45,38.82,-43.33,
2024-10-04 00:00:00.0,UCG 241220C00000230000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,23.0,0.0,0.0,0.0,15.9755,0,3,0.628362,0.976425,-1.0,0.004976,-0.005985,0.009899,0.045842,16.45,15.45,38.82,-40.75,
2024-10-04 00:00:00.0,UCG 241220C00000240000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,24.0,0.0,0.0,0.0,15.0005,0,1,0.448163,0.99337,0.448163,0.002329,-0.003049,0.003305,0.049502,15.45,14.45,38.82,-38.18,
2024-10-04 00:00:00.0,UCG 241220C00000250000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,25.0,0.0,0.0,0.0,14.0012,0,24,0.394446,0.994795,0.394446,0.002135,-0.002863,0.002667,0.051718,14.5,13.5,38.82,-35.6,
2024-10-04 00:00:00.0,UCG 241220C00000260000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,26.0,0.0,0.0,0.0,13.0286,0,3,0.412255,0.987828,0.412255,0.004311,-0.003751,0.005627,0.053193,13.5,12.5,38.82,-33.02,
2024-10-04 00:00:00.0,UCG 241220C00000270000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,27.0,0.0,0.0,0.0,12.0536,0,189,0.404273,0.981634,0.404273,0.00626,-0.004416,0.008013,0.054737,12.5,11.5,38.82,-30.45,
2024-10-04 00:00:00.0,UCG 241220C00000280000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,28.0,0.0,0.0,0.0,11.0806,0,58,0.390608,0.97455,0.390608,0.008536,-0.005054,0.010556,0.056203,11.55,10.55,38.82,-27.87,
2024-10-04 00:00:00.0,UCG 241220C00000290000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,29.0,0.0,0.0,0.0,10.1087,0,56,0.372594,0.966582,0.372594,0.01122,-0.00564,0.013236,0.057595,10.55,9.55,38.82,-25.3,
2024-10-04 00:00:00.0,UCG 241220C00000300000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,30.0,0.0,0.0,0.0,9.1339,0,116,0.349063,0.958477,0.349063,0.014301,-0.00608,0.015805,0.058982,9.3,8.95,38.82,-22.72,
2024-10-04 00:00:00.0,UCG 241220C00000310000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,31.0,8.4,8.4,8.4,8.1873,1,382,0.337823,0.942251,0.337823,0.019231,-0.007041,0.02057,0.059647,8.35,8.0,38.82,-20.14,
2024-10-04 00:00:00.0,UCG 241220C00000320000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,32.0,0.0,0.0,0.0,7.2417,0,630,0.320459,0.924345,0.320459,0.02499,-0.007831,0.025355,0.060174,7.4,7.05,38.82,-17.57,
2024-10-04 00:00:00.0,UCG 241220C00000330000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,33.0,0.0,0.0,0.0,6.3469,0,316,0.314524,0.893581,0.314524,0.032808,-0.009206,0.03267,0.059544,6.5,6.15,38.82,-14.99,
2024-10-04 00:00:00.0,UCG 241220C00000340000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,34.0,0.0,0.0,0.0,5.4525,0,567,0.299754,0.860589,0.299754,0.041611,-0.010191,0.039491,0.058733,5.6,5.25,38.82,-12.42,
2024-10-04 00:00:00.0,UCG 241220C00000350000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,35.0,0.0,0.0,0.0,4.6357,0,204,0.294947,0.811647,0.294947,0.05143,-0.011613,0.048027,0.056457,4.76,4.45,38.82,-9.84,
2024-10-04 00:00:00.0,UCG 241220C00000360000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,36.0,0.0,0.0,0.0,3.8561,0,399,0.286991,0.755103,0.286991,0.061547,-0.012716,0.055924,0.053483,3.98,3.68,38.82,-7.26,
2024-10-04 00:00:00.0,UCG 241220C00000370000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,37.0,0.0,0.0,0.0,3.143,0,211,0.280219,0.68824,0.280219,0.07093,-0.013582,0.062929,0.049528,3.26,2.98,38.82,-4.69,
2024-10-04 00:00:00.0,UCG 241220C00000380000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,38.0,0.0,0.0,0.0,2.4916,0,1503,0.272327,0.613241,0.272327,0.078991,-0.013978,0.068107,0.04478,2.62,2.36,38.82,-2.11,
2024-10-04 00:00:00.0,UCG 241220C00000390000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,39.0,0.0,0.0,0.0,1.9404,0,833,0.267879,0.531462,0.267879,0.083437,-0.014013,0.070765,0.039268,2.07,1.83,38.82,0.46,
2024-10-04 00:00:00.0,UCG 241220C00000400000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,40.0,0.0,0.0,0.0,1.4956,0,1114,0.26699,0.449041,0.26699,0.08329,-0.013666,0.070406,0.033481,1.62,1.39,38.82,3.04,
2024-10-04 00:00:00.0,UCG 241220C00000420000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,42.0,0.0,0.0,0.0,0.8328,0,2851,0.264818,0.297332,0.264818,0.073489,-0.011586,0.061616,0.0225,0.945,0.745,38.82,8.19,
2024-10-04 00:00:00.0,UCG 241220C00000440000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,44.0,0.0,0.0,0.0,0.4435,0,881,0.266548,0.181777,0.266548,0.055667,-0.008749,0.046979,0.013894,0.54,0.34,38.82,13.34,
2024-10-04 00:00:00.0,UCG 241220C00000460000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,46.0,0.0,0.0,0.0,0.2251,0,62,0.268854,0.103748,0.268854,0.037681,-0.005959,0.032075,0.007989,0.32,0.12,38.82,18.5,
2024-10-04 00:00:00.0,UCG 241220C00000480000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,48.0,0.0,0.0,0.0,0.1284,0,35,0.280274,0.062356,0.280274,0.024616,-0.004195,0.021844,0.004816,0.205,0.01,38.82,23.65,
2024-10-04 00:00:00.0,UCG 241220C00000500000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,50.0,0.0,0.0,0.0,0.0831,0,36,0.296934,0.040784,0.296934,0.016569,-0.003148,0.015577,0.003152,0.2,0.0001,38.82,28.8,
2024-10-04 00:00:00.0,UCG 241220C00000520000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,52.0,0.0,0.0,0.0,0.0543,0,8,0.311585,0.026938,0.311585,0.011221,-0.002337,0.01107,0.002083,0.2,0.0001,38.82,33.95,
2024-10-04 00:00:00.0,UCG 241220C00000540000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,54.0,0.0,0.0,0.0,0.0417,0,0,0.331781,0.020198,0.331781,0.00827,-0.001945,0.008688,0.00156,0.2,0.0001,38.82,39.1,
2024-10-04 00:00:00.0,UCG 241220C00000560000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,56.0,0.0,0.0,0.0,0.0319,0,26,0.349499,0.015199,0.349499,0.006159,-0.001602,0.006815,0.001173,0.2,0.0001,38.82,44.26,
2024-10-04 00:00:00.0,UCG 241220C00000580000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,58.0,0.0,0.0,0.0,0.0283,0,0,0.372218,0.01293,0.372218,0.005031,-0.001481,0.005929,0.000995,0.2,0.0001,38.82,49.41,
2024-10-04 00:00:00.0,UCG 241220C00000600000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,60.0,0.0,0.0,0.0,0.0253,0,4,0.393605,0.011138,0.393605,0.00418,-0.001373,0.005209,0.000855,0.2,0.0001,38.82,54.56,
2024-10-04 00:00:00.0,UCG 241220C00000640000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,64.0,0.0,0.0,0.0,0.0207,0,4,0.433188,0.008551,0.433188,0.003015,-0.001196,0.004135,0.000654,0.2,0.0001,38.82,64.86,
2024-10-04 00:00:00.0,UCG 241220C00000680000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,68.0,0.0,0.0,0.0,0.0192,0,4,0.474429,0.007386,0.474429,0.00242,-0.001148,0.003636,0.000562,0.043,0.001,38.82,75.17,
2024-10-04 00:00:00.0,UCG 241220C00000720000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,72.0,0.0,0.0,0.0,0.0172,0,4,0.510097,0.006278,0.510097,0.00195,-0.001067,0.003149,0.000476,0.043,0.001,38.82,85.47,
2024-10-04 00:00:00.0,UCG 241220C00000760000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,76.0,0.0,0.0,0.0,0.0143,0,0,0.538348,0.005061,0.538348,0.001526,-0.000929,0.002601,0.000383,0.043,0.001,38.82,95.78,
2024-10-04 00:00:00.0,UCG 241220C00000800000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,80.0,0.0,0.0,0.0,0.0125,0,0,0.566449,0.004281,0.566449,0.001249,-0.000841,0.00224,0.000323,0.2,0.001,38.82,106.08,
2024-10-04 00:00:00.0,UCG 241220C00000840000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,84.0,0.0,0.0,0.0,0.0104,0,0,0.589286,0.003493,0.589286,0.001,-0.000728,0.001867,0.000263,0.2,0.001,38.82,116.38,
2024-10-04 00:00:00.0,UCG 250321C00000210000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,21.0,0.0,0.0,0.0,18.0031,0,0,0.548164,0.969687,-1.0,0.004759,-0.00452,0.018056,0.088851,18.45,17.45,38.82,-45.9,
2024-10-04 00:00:00.0,UCG 250321C00000220000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,22.0,0.0,0.0,0.0,17.0033,0,0,0.527498,0.964487,-1.0,0.005635,-0.004866,0.020573,0.092321,17.5,16.5,38.82,-43.33,
2024-10-04 00:00:00.0,UCG 250321C00000230000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,23.0,0.0,0.0,0.0,16.0533,0,0,0.508998,0.958123,-1.0,0.006679,-0.005259,0.023531,0.095549,16.5,15.5,38.82,-40.75,
2024-10-04 00:00:00.0,UCG 250321C00000240000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,24.0,0.0,0.0,0.0,15.0535,0,0,0.489006,0.951317,-1.0,0.007848,-0.005616,0.026562,0.098699,15.55,14.55,38.82,-38.18,
2024-10-04 00:00:00.0,UCG 250321C00000250000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,25.0,0.0,0.0,0.0,14.109,0,1,0.468571,0.943783,-1.0,0.009181,-0.005957,0.029776,0.101711,14.6,13.6,38.82,-35.6,
2024-10-04 00:00:00.0,UCG 250321C00000260000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,26.0,0.0,0.0,0.0,13.1093,0,0,0.452081,0.933948,-1.0,0.010794,-0.006394,0.033776,0.104237,13.6,12.6,38.82,-33.02,
2024-10-04 00:00:00.0,UCG 250321C00000270000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,27.0,0.0,0.0,0.0,12.1844,0,1,0.435766,0.922658,-1.0,0.01264,-0.006834,0.038123,0.10647,12.35,11.95,38.82,-30.45,
2024-10-04 00:00:00.0,UCG 250321C00000280000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,28.0,0.0,0.0,0.0,11.2391,0,0,0.245756,0.983274,0.245756,0.006431,-0.002985,0.010938,0.123695,11.4,11.0,38.82,-27.87,
2024-10-04 00:00:00.0,UCG 250321C00000290000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,29.0,0.0,0.0,0.0,10.2933,0,0,0.250961,0.969925,0.250961,0.010327,-0.003561,0.017938,0.125659,10.5,10.05,38.82,-25.3,
2024-10-04 00:00:00.0,UCG 250321C00000300000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,30.0,0.0,0.0,0.0,9.3935,0,3,0.263251,0.946306,0.263251,0.015759,-0.004471,0.028715,0.125581,9.6,9.15,38.82,-22.72,
2024-10-04 00:00:00.0,UCG 250321C00000310000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,31.0,8.05,8.3,8.05,8.5046,2,0,0.265413,0.921626,0.265413,0.020962,-0.00526,0.038509,0.125263,8.7,8.25,38.82,-20.14,
2024-10-04 00:00:00.0,UCG 250321C00000320000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,32.0,0.0,0.0,0.0,7.6557,0,0,0.268149,0.890424,0.268149,0.02658,-0.006127,0.049333,0.123599,7.85,7.4,38.82,-17.57,
2024-10-04 00:00:00.0,UCG 250321C00000330000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,33.0,0.0,0.0,0.0,6.8122,0,1,0.264273,0.858219,0.264273,0.032289,-0.006804,0.059062,0.121731,7.0,6.55,38.82,-14.99,
2024-10-04 00:00:00.0,UCG 250321C00000340000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,34.0,0.0,0.0,0.0,6.0207,0,17,0.26261,0.818661,0.26261,0.038157,-0.007521,0.069356,0.118313,6.25,5.8,38.82,-12.42,
2024-10-04 00:00:00.0,UCG 250321C00000350000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,35.0,0.0,0.0,0.0,5.3039,0,15,0.264528,0.771342,0.264528,0.043488,-0.00828,0.079625,0.113168,5.5,5.05,38.82,-9.84,
2024-10-04 00:00:00.0,UCG 250321C00000360000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,36.0,0.0,0.0,0.0,4.5976,0,74,0.26118,0.722862,0.26118,0.048745,-0.008767,0.088119,0.107768,4.78,4.42,38.82,-7.26,
2024-10-04 00:00:00.0,UCG 250321C00000370000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,37.0,0.0,0.0,0.0,3.9705,0,1181,0.260765,0.668939,0.260765,0.052856,-0.009203,0.095399,0.101034,4.14,3.81,38.82,-4.69,
2024-10-04 00:00:00.0,UCG 250321C00000380000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,38.0,0.0,0.0,0.0,3.3957,0,30,0.259829,0.612744,0.259829,0.056014,-0.00946,0.100737,0.093655,3.56,3.25,38.82,-2.11,
2024-10-04 00:00:00.0,UCG 250321C00000390000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,39.0,0.0,0.0,0.0,2.889,0,92,0.259908,0.555265,0.259908,0.057782,-0.009571,0.103948,0.085734,3.05,2.75,38.82,0.46,
2024-10-04 00:00:00.0,UCG 250321C00000400000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,40.0,0.0,0.0,0.0,2.4294,0,58,0.259026,0.497856,0.259026,0.058541,-0.009478,0.104955,0.077609,2.6,2.31,38.82,3.04,
2024-10-04 00:00:00.0,UCG 250321C00000420000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,42.0,0.0,0.0,0.0,1.6724,0,76,0.257227,0.387242,0.257227,0.056581,-0.008812,0.100736,0.061363,1.87,1.57,38.82,8.19,
2024-10-04 00:00:00.0,UCG 250321C00000440000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,44.0,1.13,1.15,1.13,1.1324,3,50,0.257821,0.290579,0.257821,0.050512,-0.007754,0.09014,0.046609,1.25,1.05,38.82,13.34,
2024-10-04 00:00:00.0,UCG 250321C00000460000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,46.0,0.0,0.0,0.0,0.7508,0,3,0.258762,0.211123,0.258762,0.042467,-0.006474,0.07606,0.034194,0.855,0.655,38.82,18.5,
2024-10-04 00:00:00.0,UCG 250321C00000480000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,48.0,0.0,0.0,0.0,0.4864,0,0,0.259482,0.148745,0.259482,0.033963,-0.005149,0.060998,0.024287,0.58,0.38,38.82,23.65,
2024-10-04 00:00:00.0,UCG 250321C00000500000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,50.0,0.0,0.0,0.0,0.3171,0,0,0.261872,0.103703,0.261872,0.026156,-0.004004,0.04741,0.017034,0.4,0.2,38.82,28.8,
2024-10-04 00:00:00.0,UCG 250321C00000520000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,52.0,0.0,0.0,0.0,0.2097,0,0,0.265519,0.072294,0.265519,0.019703,-0.003078,0.03621,0.011927,0.29,0.09,38.82,33.95,
2024-10-04 00:00:00.0,UCG 250321C00000540000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,54.0,0.0,0.0,0.0,0.1544,0,0,0.274707,0.054058,0.274707,0.015183,-0.002523,0.028869,0.008929,0.215,0.015,38.82,39.1,
2024-10-04 00:00:00.0,UCG 250321C00000560000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,56.0,0.0,0.0,0.0,0.1207,0,0,0.28575,0.042257,0.28575,0.011984,-0.002143,0.023703,0.00698,0.2,0.0001,38.82,44.26,
2024-10-04 00:00:00.0,UCG 250321C00000580000A.XMIL,168,19123,2025-03-21 00:00:00.0,C,58.0,0.0,0.0,0.0,0.0952,0,0,0.295938,0.033337,0.295938,0.009535,-0.001821,0.019531,0.005507,0.2,0.0001,38.82,49.41,
2024-10-04 00:00:00.0,UCG 250620C00000018000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,1.8,0.0,0.0,0.0,37.0261,0,0,0.79982,1.0,-1.0,0.0,0.0,0.0,0.009589,37.1,36.95,38.82,-95.36,
2024-10-04 00:00:00.0,UCG 250620C00000019000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,1.9,0.0,0.0,0.0,36.9265,0,0,0.79982,1.0,-1.0,0.0,-7e-06,0.0,0.010108,37.0,36.85,38.82,-95.11,
2024-10-04 00:00:00.0,UCG 250620C00000020000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,2.0,0.0,0.0,0.0,36.8268,0,0,0.79982,1.0,-1.0,0.0,-1.4e-05,0.0,0.01064,36.9,36.75,38.82,-94.85,
2024-10-04 00:00:00.0,UCG 250620C00000022000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,2.2,0.0,0.0,0.0,36.6275,0,0,0.79982,1.0,-1.0,0.0,-2.9e-05,0.0,0.011704,36.7,36.55,38.82,-94.33,
2024-10-04 00:00:00.0,UCG 250620C00000024000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,2.4,0.0,0.0,0.0,36.4282,0,0,0.79982,1.0,-1.0,0.0,-4.3e-05,0.0,0.012768,36.5,36.35,38.82,-93.82,
2024-10-04 00:00:00.0,UCG 250620C00000026000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,2.6,0.0,0.0,0.0,36.2289,0,0,0.79982,1.0,-1.0,0.0,-5.8e-05,0.0,0.013832,36.3,36.15,38.82,-93.3,
2024-10-04 00:00:00.0,UCG 250620C00000028000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,2.8,0.0,0.0,0.0,36.0296,0,0,0.79982,1.0,-1.0,0.0,-7.3e-05,0.0,0.014896,36.1,35.95,38.82,-92.79,
2024-10-04 00:00:00.0,UCG 250620C00000030000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,3.0,0.0,0.0,0.0,35.8302,0,0,0.79982,1.0,-1.0,0.0,-8.7e-05,0.0,0.01596,36.3,35.3,38.82,-92.27,
2024-10-04 00:00:00.0,UCG 250620C00000032000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,3.2,0.0,0.0,0.0,35.6309,0,0,0.79982,1.0,-1.0,0.0,-0.000102,0.0,0.017024,36.1,35.1,38.82,-91.76,
2024-10-04 00:00:00.0,UCG 250620C00000034000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,3.4,0.0,0.0,0.0,35.4316,0,0,0.79982,1.0,-1.0,0.0,-0.000116,0.0,0.018088,35.9,34.95,38.82,-91.24,
2024-10-04 00:00:00.0,UCG 250620C00000036000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,3.6,0.0,0.0,0.0,35.2323,0,0,0.79982,1.0,-1.0,0.0,-0.000131,0.0,0.019152,35.65,34.7,38.82,-90.73,
2024-10-04 00:00:00.0,UCG 250620C00000038000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,3.8,0.0,0.0,0.0,35.033,0,0,0.79982,1.0,-1.0,0.0,-0.000145,0.0,0.020216,35.5,34.5,38.82,-90.21,
2024-10-04 00:00:00.0,UCG 250620C00000040000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,4.0,0.0,0.0,0.0,34.8336,0,0,0.79982,1.0,-1.0,0.0,-0.00016,0.0,0.02128,35.3,34.3,38.82,-89.7,
2024-10-04 00:00:00.0,UCG 250620C00000044000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,4.4,0.0,0.0,0.0,34.435,0,0,0.79982,1.0,-1.0,0.0,-0.000189,1e-06,0.023408,34.9,33.95,38.82,-88.67,
2024-10-04 00:00:00.0,UCG 250620C00000048000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,4.8,0.0,0.0,0.0,34.0364,0,0,0.79982,0.999998,-1.0,0.0,-0.000218,2e-06,0.025535,34.5,33.5,38.82,-87.64,
2024-10-04 00:00:00.0,UCG 250620C00000052000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,5.2,0.0,0.0,0.0,33.6377,0,0,0.79982,0.999995,-1.0,1e-06,-0.000248,6e-06,0.027663,34.1,33.1,38.82,-86.6,
2024-10-04 00:00:00.0,UCG 250620C00000056000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,5.6,0.0,0.0,0.0,33.2391,0,0,0.79982,0.999988,-1.0,2e-06,-0.000279,1.7e-05,0.029789,33.65,32.7,38.82,-85.57,
2024-10-04 00:00:00.0,UCG 250620C00000060000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,6.0,0.0,0.0,0.0,32.8405,0,0,0.793934,0.999979,-1.0,4e-06,-0.00031,4.1e-05,0.031915,33.3,32.3,38.82,-84.54,
2024-10-04 00:00:00.0,UCG 250620C00000064000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,6.4,0.0,0.0,0.0,32.4418,0,0,0.788869,0.999957,-1.0,8e-06,-0.000344,4.6e-05,0.034038,32.9,31.95,38.82,-83.51,
2024-10-04 00:00:00.0,UCG 250620C00000068000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,6.8,0.0,0.0,0.0,32.0432,0,0,0.785587,0.999925,-1.0,1.4e-05,-0.000379,0.000106,0.036159,32.55,31.55,38.82,-82.48,
2024-10-04 00:00:00.0,UCG 250620C00000072000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,7.2,0.0,0.0,0.0,31.6446,0,0,0.778093,0.999884,-1.0,2.1e-05,-0.000416,0.000115,0.038277,32.15,31.2,38.82,-81.45,
2024-10-04 00:00:00.0,UCG 250620C00000076000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,7.6,0.0,0.0,0.0,31.2459,0,0,0.769364,0.999832,-1.0,3e-05,-0.000455,0.000239,0.040394,31.75,30.75,38.82,-80.42,
2024-10-04 00:00:00.0,UCG 250620C00000080000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,8.0,0.0,0.0,0.0,30.8473,0,0,0.765992,0.999738,-1.0,4.6e-05,-0.0005,0.00026,0.0425,31.35,30.35,38.82,-79.39,
2024-10-04 00:00:00.0,UCG 250620C00000084000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,8.4,0.0,0.0,0.0,30.4488,0,0,0.7593,0.99965,-1.0,6.1e-05,-0.000545,0.000519,0.044611,30.95,29.95,38.82,-78.36,
2024-10-04 00:00:00.0,UCG 250620C00000088000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,8.8,0.0,0.0,0.0,30.0505,0,0,0.750485,0.999512,-1.0,8.4e-05,-0.000596,0.000546,0.046706,30.55,29.55,38.82,-77.33,
2024-10-04 00:00:00.0,UCG 250620C00000100000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,10.0,0.0,0.0,0.0,28.8567,0,1,0.735867,0.998846,-1.0,0.000188,-0.000784,0.00115,0.05294,29.35,28.35,38.82,-74.24,
2024-10-04 00:00:00.0,UCG 250620C00000110000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,11.0,0.0,0.0,0.0,27.8637,0,0,0.706713,0.998335,-1.0,0.000275,-0.000922,0.001988,0.058151,28.35,27.35,38.82,-71.66,
2024-10-04 00:00:00.0,UCG 250620C00000120000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,12.0,0.0,0.0,0.0,26.8755,0,1,0.680738,0.997503,-1.0,0.00041,-0.001091,0.002268,0.063283,27.35,26.35,38.82,-69.09,
2024-10-04 00:00:00.0,UCG 250620C00000130000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,13.0,0.0,0.0,0.0,25.8877,0,0,0.656498,0.996602,-1.0,0.000564,-0.00126,0.003783,0.068387,26.35,25.35,38.82,-66.51,
2024-10-04 00:00:00.0,UCG 250620C00000140000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,14.0,0.0,0.0,0.0,24.8996,0,0,0.630147,0.995399,-1.0,0.000766,-0.001444,0.004092,0.073479,25.35,24.35,38.82,-63.94,
2024-10-04 00:00:00.0,UCG 250620C00000150000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,15.0,0.0,0.0,0.0,23.9256,0,0,0.608626,0.993917,-1.0,0.001018,-0.001649,0.004534,0.07844,24.4,23.4,38.82,-61.36,
2024-10-04 00:00:00.0,UCG 250620C00000160000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,16.0,0.0,0.0,0.0,22.9256,0,0,0.586184,0.992179,-1.0,0.001317,-0.001858,0.007349,0.083463,23.4,22.4,38.82,-58.78,
2024-10-04 00:00:00.0,UCG 250620C00000170000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,17.0,0.0,0.0,0.0,21.9513,0,0,0.562179,0.990226,-1.0,0.001666,-0.002063,0.007618,0.088318,22.4,21.4,38.82,-56.21,
2024-10-04 00:00:00.0,UCG 250620C00000180000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,18.0,0.0,0.0,0.0,20.9514,0,0,0.542687,0.987813,-1.0,0.002097,-0.0023,0.009816,0.093054,21.4,20.4,38.82,-53.63,
2024-10-04 00:00:00.0,UCG 250620C00000190000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,19.0,0.0,0.0,0.0,19.9765,0,0,0.523619,0.984681,-1.0,0.002638,-0.002561,0.012567,0.097853,20.45,19.45,38.82,-51.06,
2024-10-04 00:00:00.0,UCG 250620C00000200000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,20.0,0.0,0.0,0.0,19.0047,0,0,0.503665,0.981241,-1.0,0.003256,-0.002817,0.013153,0.102333,19.45,18.45,38.82,-48.48,
2024-10-04 00:00:00.0,UCG 250620C00000220000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,22.0,0.0,0.0,0.0,17.055,0,0,0.464946,0.97297,-1.0,0.004798,-0.003333,0.01966,0.111381,17.5,16.5,38.82,-43.33,
2024-10-04 00:00:00.0,UCG 250620C00000240000A.XMIL,259,19123,2025-06-20 00:00:00.0,C,24.0,0.0,0.0,0.0,15.1072,0,1037,0.433433,0.960479,-1.0,0.007055,-0.003981,0.028993,0.11937,15.55,14.55,38.82,-38.18,
